rf_model,xgb_model,lstm_model,travel_time
6.822097404601976,6.6758323,5.754572,7.7
5.6694958462851694,5.705636,6.037903,5.8
5.601749113206616,5.5510993,6.084647,6.4
6.107243216322166,6.1211185,5.59859,6.0
6.627694942927017,6.525305,5.6964006,7.5
7.139731344318349,7.0483584,5.953679,7.0
7.152170026727953,7.7771244,5.5189466,9.0
5.672989257880631,5.615004,5.7574463,5.6
5.801997299087718,5.6607604,5.7341213,6.2
5.204794066013815,5.138013,5.9037447,4.6
5.317234696406929,5.1739607,5.358117,4.7
5.349852270663062,5.18612,5.5402837,5.2
4.952514933622485,4.802964,5.7223186,4.3
5.253471661960714,5.152444,5.717037,5.0
8.102128246753244,7.957089,5.6595063,7.8
14.113554232804233,16.771675,5.6841497,17.5
5.6965853697188455,5.677333,6.7511797,5.4
6.837694907753559,6.633213,5.605958,6.5
5.94220026614143,5.9860787,6.256568,6.3
6.289676427870723,6.3456807,6.5510206,5.8
6.742261960292835,6.7953763,6.3063116,7.2
7.586722242312447,7.7024865,6.611392,8.2
6.1466841789746205,6.137479,6.3930473,6.1
6.80784532076719,6.6812744,6.007264,6.8
5.590089926590769,5.5102243,7.3512077,5.6
5.876343016266941,5.7295904,6.8578844,6.4
6.648861412609536,6.6768155,6.8475914,6.6
6.650200967707721,6.583547,6.6734657,6.6
6.5394613358172355,6.42424,5.5688725,5.7
6.41081490312163,6.200438,5.561716,6.3
5.307644514862287,5.231448,6.15466,5.0
5.591821966249834,5.1068172,5.6844163,5.0
6.113862340014438,5.9854836,5.8375287,5.9
5.568507081573192,5.8025107,5.421895,6.2
5.564764967361643,5.9755974,5.9034176,5.5
6.995499835026771,6.837388,5.40958,7.9
4.5297694115016665,4.126402,5.56962,4.2
5.3599976536714555,5.143271,6.0237637,5.1
4.492607679521421,4.403758,5.40188,4.4
5.522466917794028,5.469564,5.5617757,5.3
4.784415048933202,4.805591,5.508417,4.6
6.231686800669596,6.0234275,5.565155,6.8
7.264170666680257,7.257803,5.479022,7.4
9.383419642857142,9.161164,6.1353827,8.9
7.438503099984533,7.485596,5.8021955,7.8
5.354539446335859,5.3867397,6.47604,5.2
5.354539446335859,5.3867397,5.9062605,5.2
7.163909260714608,7.257483,6.3076286,7.4
7.163909260714608,7.257483,6.3076286,7.4
7.067703922805154,7.0676026,6.1082706,6.7
6.675909836480544,6.863225,6.1082706,7.2
6.577784738752874,6.479639,6.779683,6.2
7.231651998600527,7.10936,6.45893,7.3
7.175341578719029,6.9912834,6.6939383,7.1
7.0387210122053885,7.0827656,7.408573,7.0
5.509505359714686,5.4999766,7.135188,5.4
5.795051222883353,5.8982797,7.0412283,6.5
6.010738921537922,6.017445,6.110671,5.8
6.768335454342623,6.7782307,6.03903,6.7
6.283663790700782,6.245713,5.66325,6.2
6.494597285127559,6.4354153,5.9864225,7.3
5.636475501881127,5.6363535,5.7004957,5.6
5.292932585943234,5.2152553,5.359107,5.1
4.87437794682549,4.8344455,5.485918,4.7
5.846411203320155,5.895723,4.868347,6.3
6.109746425948886,6.203204,5.6336465,6.0
6.54871280326582,6.63093,5.517441,6.5
6.33424082976525,6.126991,5.810335,6.1
4.225154449139742,4.322571,5.820821,4.4
5.852470829633292,6.0345016,5.543565,6.7
10.047730188792682,9.212011,5.3805904,9.2
6.673153829880656,6.8074546,5.5100946,6.6
9.804097582972586,8.677508,6.242091,8.4
7.819489309301806,7.890237,5.7967377,8.7
7.2800764430937095,7.32753,6.6712437,7.0
5.969436591459779,5.9878182,6.3891335,6.3
5.891306838214375,5.828304,6.172909,5.4
6.659629884850927,6.3994184,6.273758,7.0
6.369033520798761,6.208084,6.00966,6.2
7.20280762987013,7.428383,6.2391024,8.1
7.1566204540428595,7.1223316,6.774331,7.1
7.89781089961237,7.8538423,7.399478,8.0
7.089946153882428,6.9871573,7.8366985,7.0
6.993844101848732,6.9258423,7.223959,7.7
4.709621042942885,4.687803,6.449094,4.5
7.751014279701778,7.8533797,6.556244,7.6
5.3687463731341944,5.3386865,5.409078,5.2
4.898359820237794,4.838807,6.4892006,4.8
7.47833111872695,7.3679442,5.794018,7.4
4.978374328650073,4.882212,5.3804746,4.9
5.355774254928609,5.4056277,5.2980165,5.3
5.44046370133428,5.37986,5.4674196,5.4
5.898676131277268,5.8711925,5.5114603,5.8
7.087391163788925,7.320536,5.6413403,8.0
6.536154881777436,6.4608045,5.642727,6.5
6.560384061389076,6.427305,5.449609,6.5
5.43315472498302,5.475369,5.9279184,4.8
5.4376908635440815,5.3456883,5.6790657,5.0
5.354112000556143,5.3025045,5.8497047,5.3
5.45577515411102,5.3876085,5.389133,5.3
5.421700797114366,5.476365,5.568098,5.2
6.014627198602595,6.0514555,5.5707436,6.5
11.583976130351127,11.207901,5.6522903,11.1
5.250459421092929,5.3522067,5.9798174,5.8
11.83910416666666,11.415981,6.1698008,11.4
5.832649736786294,5.901403,5.9800873,6.2
11.0422769059644,12.888168,6.039441,13.7
6.831466722628934,7.0151377,6.3197412,7.7
5.194704726165568,5.3391786,6.8216677,5.0
7.742207802492341,7.868656,6.057727,8.4
5.913863645102813,5.7167153,6.3839836,5.5
6.002757306914405,5.953694,6.4905424,6.2
6.4211160162650085,6.32676,6.564904,6.4
7.647953673641168,7.5370216,6.6155357,7.6
5.5708700141480865,5.4274216,6.594199,5.4
5.823487901191707,5.8312125,5.6804237,6.6
4.999245282634268,4.9210963,6.4728317,4.9
5.574269128065473,5.538933,5.5813894,5.5
5.2586492641620435,5.050721,5.579521,5.0
6.0979921765188765,6.103447,5.4843645,6.0
5.53220328821927,5.439944,5.4951153,5.4
6.33479027127139,6.32609,5.506464,6.2
5.337026813514131,5.26033,5.400366,5.2
7.238252039929004,7.048933,5.5009384,7.9
6.462544998411131,6.354022,5.9118843,6.4
5.693739923835539,5.6923213,5.932662,5.6
5.719797247013582,5.517878,5.9847174,5.8
5.743738761856132,6.0609193,5.615513,6.2
6.450823075076288,6.389638,5.8709946,6.2
6.7807617863419285,6.584086,5.5378313,7.0
5.8627342046934325,5.9502006,6.076255,5.5
6.7630874702340025,6.725416,6.393751,7.2
7.192481586561348,7.1695232,6.3207207,7.0
6.858597381876754,7.00346,6.5687895,7.6
10.243159872534868,9.798085,6.526125,9.4
7.390699635898032,7.6863694,6.513051,8.0
6.430797588985092,6.3758674,6.7028513,5.9
6.985519563191437,6.959164,6.2648106,7.0
6.834827380952382,6.3240995,7.0252123,5.8
6.864281882157944,7.0555553,5.497232,7.4
7.404987181459607,7.573494,6.586072,7.6
7.522083551239547,7.7493587,6.2198563,8.2
6.189532006510037,5.911363,6.63566,5.7
6.993176256613759,6.9199314,6.240816,7.1
7.080406700896082,7.0764804,6.249851,7.0
7.098057381854259,7.104991,6.6886816,7.2
6.218725804708928,6.311247,7.2660255,6.5
4.776272075247125,4.7624755,6.9318237,4.7
6.114261052478908,5.961916,5.859145,6.9
5.619800512463928,5.5342016,5.8292,5.5
5.700033911079544,5.6796856,5.7550116,5.6
5.979765722332692,5.986929,5.6769753,5.8
6.05483946482664,6.1530523,5.5478635,6.0
7.237052812202322,7.019243,5.903842,7.4
5.782454681545047,5.7038684,5.547595,5.7
5.370333243661295,5.3212276,5.662533,5.1
6.476274542983157,6.4016824,5.920415,6.4
5.621116780206593,5.5402904,5.494004,5.5
5.359811751938347,5.6458464,5.600648,5.3
6.152632072226825,5.937818,5.6688128,5.3
6.169762169713601,6.1635833,5.591633,6.1
6.024139492701346,5.0877934,5.8046513,5.0
5.571580753734606,5.4529667,5.64472,5.4
6.5185317263228395,6.195652,5.994179,6.0
6.759625237913138,6.817093,5.812831,7.1
5.670344028609651,5.512376,6.3754644,5.1
6.7233312265958025,6.595403,5.418726,7.0
6.342330198232441,6.2901716,5.725868,5.8
6.739621752125253,6.649636,6.269787,7.0
5.058172722276578,4.8756967,6.5696697,4.8
7.352920706744234,7.1457624,6.7579107,7.4
6.313072089947091,6.2127256,6.6529875,6.2
7.165784386909394,7.229078,6.3550377,7.2
5.516109808247465,5.431264,6.9725084,5.5
6.327103445406224,6.388115,6.5346937,6.6
6.035118408439039,6.0311117,6.834075,5.9
5.858659279452587,5.9597864,5.754833,5.7
6.152044142225563,6.203223,6.1790476,6.0
5.398104430423293,5.4277263,6.2381983,5.3
5.019574182385823,4.9818707,5.5866313,4.8
5.719001187389446,5.7695866,5.623047,5.6
6.076038913595402,5.9891486,5.551772,5.9
6.436733527421924,6.459276,5.5457115,6.4
6.450260626838491,6.442396,5.646558,6.4
4.855840889018842,4.8540583,5.8559065,4.7
6.054367215697625,5.9167566,5.7420177,5.8
5.640717963937571,5.937189,5.516239,6.2
6.414823626223833,6.2696753,5.7925005,6.2
6.415767754443297,6.3604655,5.040283,6.4
6.694514476966138,6.683818,5.3746557,6.5
6.694514476966138,6.683818,6.0658855,6.5
6.812699896477778,6.7695165,6.1327753,7.1
6.783340604852503,6.9749947,6.1327753,7.4
6.66746940127119,6.4750137,6.398859,5.9
6.979885149060678,7.197067,5.660168,7.5
7.021962539298854,6.971497,6.751808,6.6
7.107833409645908,7.053452,6.770979,7.3
7.043912829428865,7.00488,6.6031275,7.0
7.809037878787878,7.7205615,7.034046,8.0
5.446497788260788,5.215996,7.942257,5.1
5.497992080485246,5.7041698,6.487338,6.0
5.480258122209903,5.377112,6.0574703,5.4
5.611759177828315,5.676727,5.622796,5.3
6.356994024714502,6.263545,5.864128,6.3
5.421234938437679,5.2567263,5.706645,5.2
6.151368982000719,6.1625648,5.950245,6.0
6.064676666743571,6.1281214,5.6121273,5.9
5.45291622972127,5.3373938,5.789198,5.3
6.348890451129964,6.2620807,5.4931073,6.3
6.313712422151104,6.264001,5.5451217,6.2
5.009317586128884,4.866388,5.6469183,4.8
5.527840543427648,5.6236906,5.6498957,5.8
6.6898732600823045,6.6082244,5.53421,7.4
4.8447543184544815,5.1271305,5.4810877,5.6
6.9793629981129985,6.9302397,5.6159697,7.0
6.552207804870281,6.416099,5.877245,6.4
6.369896769850668,5.8491597,6.2013264,5.7
6.317146244753195,6.3307424,6.535228,6.7
6.489362312929178,6.341485,6.8880644,6.0
6.743095590703059,6.488608,6.6596727,7.0
6.282302968451351,6.3574033,6.570636,5.8
6.131935277499874,5.985979,6.3642817,6.6
6.514311511906302,6.254355,6.4009304,6.0
7.201024743910773,7.0569987,6.0573416,7.2
5.6632080635867394,5.8169203,6.513172,5.3
7.377045140045136,7.5058665,6.537367,7.4
7.339577050264552,6.801856,6.7311516,6.6
7.119781410718911,7.0198913,6.438471,7.3
5.694227762918621,5.4396725,6.32831,5.5
6.129233168037326,6.075002,5.8151503,5.9
6.526633706763399,5.8281713,5.640565,5.7
5.544033537846523,5.3392406,5.605073,5.2
6.693231839003052,6.323512,5.526984,6.6
6.536671433102325,6.3690677,5.612472,6.2
5.425322270701865,5.4182787,5.510154,5.3
5.814574182493441,5.6668797,5.463924,5.7
5.472830076184893,5.4406185,5.4017787,5.6
4.922119738628752,4.9049687,5.56143,4.7
4.861881679427433,4.8839655,5.4766407,4.7
5.288949279815885,5.5315723,5.415262,5.9
4.889391179310124,4.7858396,5.450754,4.6
5.708925615279633,5.4443326,5.5053124,5.6
5.920104178638325,5.712121,5.6244106,5.7
7.485502645502643,7.30327,5.5683985,7.3
9.46902567770533,16.654732,5.899967,18.4
5.858959537526979,5.6733956,6.4495287,5.4
6.379878865856358,6.3311987,6.0554495,6.6
7.204084538963214,7.108878,6.03319,7.0
7.165344361283396,7.171857,6.6099586,7.5
6.235632880516245,5.896885,6.3215485,5.7
6.674068216031561,6.789551,6.2968416,7.2
6.113587153532117,5.965639,6.629195,5.7
7.399961189273687,7.1981387,6.3869114,7.6
5.846597432659929,5.823107,6.626834,5.8
7.44246914196914,7.467641,6.647146,7.4
4.681011317817696,4.56358,7.1559772,4.5
6.1187666346678204,6.07482,5.506506,6.3
4.675139192269006,4.7675695,6.2514133,4.6
6.06632439377567,5.961654,5.5663595,6.3
6.696298670840406,6.5528655,5.504298,6.7
6.806759332785509,6.7888494,5.376267,6.7
4.755420428119962,4.6369104,5.8240595,4.5
6.226511689460155,6.1409945,5.4508076,6.1
4.43268009237243,4.4926777,5.585475,4.4
6.145886199231841,6.165375,5.48306,6.0
4.421998249155258,4.4576793,5.427099,4.4
5.915409839217131,5.836239,6.034567,6.7
6.26717944816158,6.2902412,5.418557,6.2
5.441677944942072,5.7092853,5.8411746,6.1
4.649766042551172,4.6753373,5.580778,4.6
5.575090481163267,5.3681197,5.4597597,5.0
5.407984456010036,5.2778816,5.5787606,6.1
6.68675884069634,6.81421,5.5657725,6.2
6.4262231846028355,6.3175645,5.4876766,6.3
6.3725053703733465,6.4822507,6.0641804,6.7
6.186296591408645,6.029866,6.5579996,5.8
7.270042533030911,7.314187,5.9824944,8.9
6.858712945833296,6.750253,6.7093306,7.2
6.156205187622179,6.3322887,6.573436,5.8
6.68921586134454,6.9102664,5.943119,7.0
6.110047424525366,6.103371,6.361246,6.0
6.304792722019693,6.3249288,6.6922684,6.4
5.180240557264461,5.152432,6.7370596,5.0
6.893065596440597,7.010709,5.092579,7.2
5.923057715177637,5.7706,5.724705,5.6
7.197739158417997,7.190383,5.9784575,8.0
4.847280333495329,4.907416,5.369936,4.7
4.943038469110542,4.848448,5.4962864,5.4
4.7674964372354545,4.754087,5.415983,4.6
4.94412572958878,4.7455626,5.3486586,4.8
5.932706399713794,5.7854886,5.3703156,6.4
5.506508929477433,5.407991,6.311798,5.0
9.002292989417981,4.1024323,5.8712177,3.7
6.721266088876933,6.771846,6.201763,7.2
4.949000323123487,5.157539,6.2018757,4.8
8.44546876503126,4.202011,6.04947,3.8
7.041545965608472,6.937551,6.486602,7.2
6.101723292094618,6.0760317,7.460597,6.1
6.510362373737376,6.691355,6.329673,6.4
5.661650860950517,5.5155573,6.716914,5.5
8.898863936988933,5.1937485,5.7492476,5.3
5.962009181074094,5.906985,6.1280785,5.8
5.6769001463237085,5.570769,6.1527777,5.6
5.4841254195318605,5.399887,5.897563,5.3
4.77265181451519,4.5951195,5.4656,4.6
5.483215976523173,5.4019604,5.627618,5.4
6.893185711051572,6.8462453,5.835864,6.6
5.758330741327062,6.199851,5.5158596,6.6
6.457414353249399,6.250645,6.236886,6.0
7.156166498238281,7.52606,5.748476,8.0
6.163376066482212,5.99526,6.457903,5.6
7.031626587078321,7.040499,5.6251354,7.3
6.005386260743504,6.0822816,6.221017,5.4
6.585274413099555,6.574477,6.164771,7.6
6.354492069255847,6.575195,6.214999,5.9
6.763263155617738,6.7467556,6.4106216,7.2
7.281956389163551,7.012785,6.7098656,6.9
7.004417816116348,7.015369,6.8587418,7.1
7.084836944934114,7.002475,6.9893093,7.0
7.147743622118631,7.1932464,6.610856,7.2
6.667246178669976,6.6738214,7.3323317,6.4
7.212789424947032,7.444018,6.304536,7.4
6.116296053392797,6.121838,6.6675234,6.0
8.280196759259256,8.086743,6.524987,8.6
5.456298940310597,5.53152,6.1259995,5.0
6.553104559746135,6.4497075,5.9633226,6.4
5.328423409585602,5.3863187,5.841958,5.2
5.3902658508969905,5.3157377,5.7948647,5.5
5.682015142849239,5.4784927,5.5225844,6.4
5.470891389771352,5.611159,5.288763,5.5
5.381742252824891,5.3451962,5.576483,5.3
5.333593196700118,5.2504983,5.5421734,5.5
4.981736343837644,4.894835,5.364149,4.9
6.157782718159495,6.117969,5.5744195,6.2
6.174336682963171,6.128998,5.427615,5.9
4.845915767779009,4.7356157,5.8048964,4.6
5.848822457736716,5.8237915,5.8594036,6.3
6.306663441395966,6.373249,5.901849,5.9
6.888176659410123,6.9774923,5.7730784,7.6
5.063031152485054,5.01194,6.42153,4.7
6.772215631360722,6.7794523,6.109812,7.0
5.42882474095825,5.37807,6.197549,5.0
6.778800628770787,6.845326,6.4781246,6.9
5.2892817641692425,5.1068296,6.2203007,4.9
7.174182151318186,7.1125245,6.5874405,7.2
6.232534503758772,6.2238255,6.48555,6.2
6.775328433140926,6.7560186,6.4612513,6.8
5.433324032056904,5.5159416,6.977764,5.4
7.509533991572038,7.786752,6.282505,8.4
6.432992538985853,6.4455,6.22097,6.4
6.256385006030027,6.2153955,6.4120855,5.6
6.413739380138539,6.273607,5.687875,6.4
5.0080028982366285,5.014731,5.782056,5.1
5.643899164300597,5.572331,5.602335,5.5
4.815907427416643,4.753438,5.4891653,4.8
5.450653365445107,5.357124,5.595734,5.2
5.497615745249269,5.863703,5.6972594,5.4
6.442623562335468,6.4044943,5.5671396,6.4
5.091828504626647,4.908828,5.6170807,4.8
4.94491166257689,4.8293705,5.9127455,4.8
5.653773697085589,5.536131,5.5564895,5.5
6.13218045971526,6.023656,5.713586,6.0
6.776374732363381,6.4152637,5.6419396,6.1
6.827657444103523,6.9073114,5.95138,7.2
5.636605782593474,5.71881,6.093745,5.4
6.0809656138709665,6.1669836,6.0512304,6.4
5.501101232869735,5.399682,6.385894,5.1
5.821992177717444,6.0949907,6.222107,6.3
5.134651066775349,5.2042193,6.2283583,4.9
6.366417333476605,6.3591795,6.251482,6.7
6.8480172407364535,6.770894,6.179407,6.2
7.5130705037065315,7.466515,6.4634237,7.6
6.422130138380138,6.281491,6.3255463,6.1
7.834059174349615,7.798685,6.516754,8.0
5.659451611781475,5.621685,7.0260544,5.6
6.616704482455213,6.5993166,6.785493,6.6
6.43860074136454,6.2706814,6.2726936,6.8
6.935290112258998,6.957069,5.6952972,6.8
5.6265772533737195,5.5628486,6.4021177,5.6
5.184464271094635,5.1019874,5.5170565,5.1
6.049395093734309,5.9282746,5.5167484,5.8
6.152213831215258,6.159836,5.504141,6.0
5.812011732257812,5.7493906,5.5656,5.7
5.499497546803014,5.5916133,5.715008,5.5
6.106584235243428,5.996506,5.615387,6.2
5.415380509777025,5.2476506,5.62984,5.1
6.4158211461188985,6.366824,5.605055,6.5
6.190196827580346,6.066033,5.705017,6.0
5.067997956637909,5.12036,5.6878395,4.9
8.479880050505049,8.947276,6.4045887,9.3
12.228794642857142,11.983659,6.100589,12.1
6.045623943785947,5.844181,6.5581827,6.5
6.4619461443766495,6.2818084,6.3327465,6.1
7.054001891009279,7.072271,6.306019,7.5
5.5371165607157,5.441313,6.1898537,5.0
5.660392051501735,5.6932783,6.3538666,6.2
5.676805721173716,5.6499934,6.1945305,5.4
7.2195878080253095,7.175266,5.9166565,7.3
7.5953020886074585,7.5467243,6.3281527,7.4
6.525993987493989,6.7203717,6.9898806,6.5
6.350077075564948,6.2545137,6.4535694,6.3
5.80090460221633,5.775112,6.4097586,5.7
6.132414379568403,6.227464,6.503666,6.0
5.357351969449159,5.3074017,5.8467774,5.2
6.539803654362594,6.4808683,5.474524,6.4
6.1168518613846805,6.0564675,5.4007287,6.0
7.514524482663067,7.6982965,5.928711,8.5
6.66651266382175,6.641516,5.6215115,5.8
8.389482744107745,7.9593015,6.0843716,7.8
6.650261752256748,6.671607,5.892641,6.6
6.759396893241831,6.741402,6.2887716,6.6
8.324137445887446,8.080361,5.725804,8.4
7.252693055672812,7.233356,5.9935637,7.4
5.761513497654837,5.587841,6.423311,5.2
5.65783896179323,5.611396,5.757436,6.0
6.488902242598766,6.203662,5.988056,5.8
6.870071572452884,7.0161185,5.756091,7.1
5.170168001804951,5.1318426,6.2648954,4.9
6.949041684368096,7.0240264,6.041193,7.5
6.775512038349523,6.654074,7.170309,6.2
7.278091066477095,7.359968,6.493986,7.3
6.746129939841435,6.5787225,6.679532,6.5
6.561653298090802,6.541309,6.3356686,6.6
6.656199022765368,6.505882,6.622448,6.3
6.4188317197748965,6.3433123,6.204934,6.4
6.433290586180807,6.2888656,6.4661903,6.3
6.6089829762293535,6.8436184,6.145093,6.1
6.835941248519156,6.64732,6.5421667,7.0
6.651280737220884,6.5415497,5.9001036,6.8
7.842056357993856,7.798755,5.811118,7.8
6.451936544561497,7.0242295,5.7699704,7.4
7.793071097883595,7.8440585,5.4384813,7.6
8.135841600529098,7.915333,5.5252056,8.0
5.568923274151979,5.4626007,6.309993,5.8
5.897628081974626,5.8348455,5.732047,5.8
5.897628081974626,5.8348455,5.6918416,5.8
5.823380197110587,5.7878118,5.7354937,5.7
5.823380197110587,5.7878118,5.7354937,5.7
9.360634289321785,9.451508,5.7400217,10.2
7.080860372146311,7.2599406,5.7400217,6.8
5.508969680277221,5.8502007,6.242917,6.0
4.871433875064391,4.7022758,6.091799,4.5
6.415698192470757,6.379525,5.5101833,6.8
6.422849215344857,6.109102,6.2352104,5.6
6.384787223510108,6.479999,6.402519,6.8
5.59612278642769,5.343219,6.419632,5.1
7.8405874819624835,7.7597923,6.516939,8.0
6.161943928484372,6.2317367,6.456109,6.1
7.422964877714877,7.484035,6.928817,7.5
6.679697609130113,6.7029533,7.0299625,6.6
6.210025304121731,6.2169175,6.247999,6.0
8.027169221981724,7.925128,6.722328,8.2
6.5733416714546555,6.724588,6.0928288,6.0
6.841770238086728,6.6310887,6.046979,7.1
6.183908642900238,6.0911207,6.227873,6.1
6.50125869749061,6.4205723,5.7182183,6.5
6.166174004395784,6.1227865,5.521817,6.1
6.049402276281019,6.0739436,5.923257,6.0
7.389256728225479,7.2699757,5.3977213,8.3
5.980661705772435,5.872607,5.708235,5.8
5.264588660941117,5.314214,5.8625975,5.2
6.006453719653373,5.934031,5.4061184,5.2
5.272624010782753,5.199508,5.762697,5.0
8.129631484222719,6.136145,5.7094536,5.9
7.033534203061963,7.2552176,6.0398808,7.4
6.936541519773431,6.8715224,6.142331,6.7
5.292409375109691,5.4425764,6.2834215,5.8
11.353677581677589,11.594601,6.175112,11.8
5.086250704755195,5.2693276,6.1685743,5.6
9.60842063492063,9.259706,6.2048826,9.0
5.405065058092333,5.472849,6.1855335,6.0
5.169246489867229,5.320365,6.632309,4.8
6.540103193919369,6.219588,6.2645864,6.5
6.483385950034938,6.522954,6.769183,6.4
7.885659463221962,7.7758455,6.4546013,8.0
5.618187767308655,5.511901,6.5906715,5.6
5.533142105431868,5.6094604,6.278572,6.0
5.759259670750748,5.677869,6.7209034,5.6
6.4833607020768325,6.5322967,5.5806227,7.3
5.062475491678441,5.0159364,5.617323,5.0
5.745663132421524,5.723453,5.617861,5.7
5.139164055784421,5.026803,5.5937843,5.0
5.109739314936679,4.997975,5.3694916,5.0
5.636885259250928,5.6218204,5.527895,5.6
5.761582258248186,5.6350517,5.490863,6.4
6.791280328845677,6.599748,5.837396,6.8
6.071961854549433,6.024898,5.5048513,6.0
4.8879763975648,4.788043,5.7614946,4.8
5.335451972211022,5.257593,5.5779686,5.0
5.70028543575632,5.5316596,5.563423,5.9
5.604040064800826,5.4807997,5.536804,5.2
6.619673883918704,6.5725613,5.5969067,7.2
5.694671803572713,5.682648,6.167266,5.2
6.360994980699525,6.3965163,6.251916,6.8
6.366591796728737,6.2707443,6.000252,5.8
6.928484908113246,6.8723965,6.462167,7.4
6.4625496031746055,6.582184,6.6297407,5.8
6.484648606023609,6.2478237,6.084323,7.1
6.093513694366639,6.124832,6.8141327,6.1
6.68563510794761,6.638703,6.6138353,6.5
5.293642680130881,5.200399,6.816374,5.1
6.600654098705112,6.6162105,6.5159473,7.0
5.235211795919134,5.2246494,5.9345465,5.1
5.954543279666576,5.7691503,5.3596606,5.7
5.3580435428848405,5.21742,5.4109726,5.3
5.601779459335373,5.5150576,5.5793514,5.5
4.653797494133736,4.6455417,5.6952896,4.5
5.6630924435029995,5.57486,5.5325794,5.6
7.02270146134729,7.0451446,5.427392,7.0
4.856355898949103,4.7507906,5.53154,4.7
4.487427066739816,4.4197907,5.9620295,4.4
6.621785785366227,6.5231853,5.4308205,6.4
4.991773658783893,4.8220134,5.5491304,4.8
5.6841901252582385,5.7373023,5.688529,5.6
5.967636249492794,6.147064,5.549105,5.7
7.340472436672807,7.0960054,5.8709326,7.2
6.63199857730592,6.3150973,5.7810984,6.9
6.696459248658874,6.8009725,6.4057674,6.4
5.957732642736085,5.934704,6.252846,6.4
5.8410342343724615,5.9912243,6.3218546,5.4
6.721835098574115,6.7643046,6.181237,7.1
6.204551328061647,6.2690897,6.247241,5.8
6.968696079383582,6.845046,6.288314,7.3
5.790959578275751,5.940439,6.331664,5.2
7.035538269600768,6.7040744,6.556052,7.2
6.443707875457873,6.0268965,6.2987623,5.8
4.970805552246694,5.040966,5.978896,4.9
4.360134423718984,4.1944494,6.485038,4.2
4.308715328897715,4.3496904,5.354306,4.3
6.250309616201254,6.253647,5.33897,6.2
6.0588121010739115,5.9514313,5.6976566,5.8
5.377012419830483,5.438408,6.61895,5.3
5.277507095624526,5.208393,5.8707113,5.2
5.592907351302136,5.4478655,5.6373158,5.5
6.457706305464688,6.491083,5.55243,6.4
6.109472164043259,6.136417,5.5619206,5.9
6.502578768197802,6.4419723,5.4998875,6.5
4.5173426252496505,4.6597524,5.971092,4.4
6.231900160254963,6.113798,5.531892,6.1
6.0858283484562845,6.005319,5.522419,5.9
6.182853685066741,6.091838,6.0295553,5.9
5.632866806904471,5.5522447,5.7468705,5.6
5.558881823641861,5.4729877,6.235303,5.5
6.113133323092329,5.8103766,5.7222433,5.7
8.029534673659674,7.940267,5.748955,8.4
7.496602513227513,7.5494328,6.8135414,7.2
5.778162726723011,5.8268023,6.327154,6.3
5.185849674524749,5.1150336,6.1162357,4.8
5.521770131848727,5.266119,6.3931656,5.9
5.766666787823021,5.597327,6.030093,5.4
6.729544131096969,6.62801,6.454356,7.1
5.981139490139492,5.5625305,6.882558,5.3
7.46864844877345,7.465339,6.474661,7.6
5.838554503367002,5.8490186,6.7674084,5.8
6.971912781084655,6.9513197,6.3688135,7.0
4.8630608515124205,4.8373036,6.739749,4.7
4.517774584406416,4.356098,6.1389475,4.4
5.224852172852354,5.2352576,6.018118,5.1
6.047664584261807,6.036521,5.5824857,5.9
5.894317931292916,5.838228,6.1941833,6.1
4.512807466695473,4.341952,5.980942,4.4
5.097059222698342,5.019381,5.6542664,4.9
6.342162455468126,6.3141475,5.3496723,6.2
6.308463843012548,6.5002494,5.8874636,7.1
6.385910534303554,6.2817383,6.146638,6.4
6.479013684375181,6.380629,6.2728186,6.4
5.342224189537547,5.2544217,6.204033,5.2
6.331874598802158,6.222328,5.3838315,6.3
6.331874598802158,6.222328,5.900468,6.3
5.669531304956518,5.5670395,6.3256702,5.6
6.8644637021828325,6.942925,6.3256702,6.5
7.671083998177745,7.6553884,6.4490614,8.2
5.408691347560532,5.2085323,6.5354824,5.0
7.12002170309249,7.21255,6.4016714,7.7
6.9255472279204895,7.0163426,6.0742035,6.6
6.6921278600127945,6.7478104,6.491192,7.1
6.853165228862136,6.6342998,6.804246,6.4
7.593462918036362,7.7139783,6.5902395,8.2
5.927629042992884,5.752525,6.7650633,5.4
7.786430405242906,7.690415,6.6372833,8.0
6.253017578826404,6.2152023,6.5908585,6.2
7.877306112868613,7.8119516,6.5423584,8.0
5.732723024960105,5.297681,7.2025194,5.2
7.640034210425979,6.8689904,7.127466,7.5
6.194113379381914,6.2212586,6.1210117,6.1
6.459646490029036,6.4251657,6.3662186,6.4
5.98947156879369,6.019184,5.7626195,5.9
5.653631294966704,5.693665,6.147649,6.5
4.026776085673143,4.0854073,6.0899715,3.6
6.014832502380407,6.028597,5.5415144,5.9
6.239039307023783,6.285593,5.458271,5.5
6.1569750584279825,6.000967,5.541894,5.9
5.847308814124822,5.7936597,5.729932,5.1
4.685120088018995,4.586548,5.819025,4.4
6.003160004528815,6.042935,5.417589,6.0
6.660698770263225,6.523238,5.33897,6.2
6.087827379446213,6.102276,5.8760633,6.5
5.598416856127451,5.4225774,6.3496733,5.2
5.855650046792846,5.6548467,5.8534203,6.0
6.487618791418321,6.472995,6.211444,6.0
6.36852518961753,6.1962466,6.1087446,6.8
6.254665994033286,6.01783,6.5254755,5.9
6.675766727145404,6.6813207,6.07211,6.8
6.099056096681098,5.9930725,6.7471437,5.8
